Engine Size,Age of Vehicle,Speed,Road Type,Traffic Conditions,Temperature,Wind Speed,NOx Emissions
2.149001854,26,4.132316358,City,Heavy,38.56175033,4.924691829,1.116170494
3.67064534,18,92.29546819,Highway,Heavy,-1.969941036,16.63801276,0.377507544
5.45167158,10,8.626546969,Highway,Heavy,8.431255454,15.86959741,0.311115046
4.094086743,9,55.40675018,City,Free flow,-2.850664758,17.66997998,0.679622925
1.524651585,25,54.75073214,City,Free flow,36.73186034,2.978470012,0.825460099
2.225087148,29,90.72733344,Rural,Moderate,16.86386789,4.522154333,1.527880745
1.511805276,21,104.5435725,Highway,Moderate,3.594656244,16.38508296,1.662917985
4.258190708,16,63.96991928,Rural,Free flow,18.09097265,3.063177683,1.05247595
5.554942119,18,42.86824999,Rural,Heavy,16.47902252,14.19857523,1.137792236
1.230553073,8,113.7863337,Rural,Heavy,4.931805928,4.262798617,0.78315063
2.07581537,20,36.32568721,Highway,Moderate,23.38214116,15.4420858,1.224057031
2.301207431,13,45.68650575,Rural,Heavy,-9.906830733,2.275525065,1.160400091
2.16377303,14,27.37844739,City,Free flow,13.99193245,18.94983397,1.462738555
3.89440524,6,31.12470402,Rural,Free flow,5.982069037,3.825278988,0.845282864
4.808743459,8,100.4095598,Rural,Heavy,10.19592267,0.997224743,1.363100013
2.081290573,7,58.94814826,City,Free flow,2.143783901,8.889742616,0.298946723
2.677064264,10,99.18008004,City,Moderate,23.93813579,11.1461234,1.380905101
5.74123424,2,110.43099,Highway,Heavy,16.02492108,3.295132851,1.345909297
5.215817388,20,76.47427762,Rural,Heavy,4.341102256,11.37947433,0.348172508
5.611291251,15,26.54623873,Highway,Free flow,16.69617235,6.119639828,0.33644374
1.738991795,5,29.37514877,City,Moderate,29.32588919,6.666635747,1.079087892
4.42658539,8,61.86767337,Rural,Free flow,28.06156677,11.10755968,1.799354962
5.710185743,22,70.37613264,Highway,Heavy,13.82767909,15.94764134,1.501945568
2.459322461,11,97.31895277,City,Moderate,30.64757015,16.52877098,1.362990565
0.992439701,15,24.23489693,Highway,Free flow,-5.883632021,5.241277887,0.829963304
2.439509757,22,64.50777799,City,Free flow,34.93867154,11.55780377,1.663055438
4.002488579,13,25.761923,Highway,Free flow,1.636955633,15.86045139,0.48740164
5.348448698,26,72.65433194,Rural,Moderate,15.01365154,14.07036071,1.901049767
3.550473097,26,63.23032408,Rural,Free flow,3.492587017,8.020624037,0.150553644
2.890040751,13,40.42542542,City,Moderate,15.76375502,6.998048077,0.307984084
5.343120994,27,71.51649113,City,Moderate,16.85199215,17.20019087,0.961479952
1.018884586,8,32.32377331,Highway,Moderate,-4.755922836,6.395387201,0.814970771
3.024420295,21,46.63356731,Highway,Heavy,32.04612262,10.27624341,0.571292239
4.33416587,1,102.7007551,City,Moderate,-2.923460057,4.220060408,0.395069699
2.971420034,1,24.32599158,Rural,Heavy,4.436582528,2.021819152,1.423680844
3.989739224,23,44.17868884,Rural,Free flow,3.784513556,11.85038855,1.145119471
4.178162575,13,84.86473758,City,Free flow,-9.592270277,11.59627429,0.910715084
3.465980257,15,67.60826112,City,Heavy,17.62501185,2.553007999,0.332057614
4.853839263,6,64.47800343,Highway,Free flow,34.5419457,18.31283116,1.463178907
4.419307214,16,102.6519424,City,Moderate,30.54567282,9.27047917,1.643788814
1.600258713,20,19.94291035,City,Free flow,18.16192764,0.039034267,1.462635154
5.04233225,5,108.1048311,Highway,Free flow,39.69421254,0.936711188,0.364002864
1.275731554,5,69.89473566,City,Free flow,-8.328351282,13.72049098,0.338224217
1.252331152,26,36.83228926,Highway,Free flow,28.55082524,19.86119237,1.440979248
2.737980288,27,45.24267007,Highway,Moderate,22.94610296,19.37979238,1.864419183
2.150719676,29,36.89711222,Rural,Free flow,6.512155235,13.36447929,0.230091514
1.221440323,1,104.8455222,Highway,Free flow,32.02070257,12.5334037,1.227038897
4.483487479,14,74.04206483,Highway,Free flow,29.07840348,18.34479531,0.327525223
5.152469307,13,72.07355723,Highway,Free flow,13.7534025,4.471508121,1.422177442
1.624746548,18,113.9959306,Rural,Free flow,24.75898733,14.00469465,0.682003444
1.470123311,10,101.2856358,Highway,Free flow,35.52381816,11.55119471,0.500357371
5.053428525,23,87.01909816,City,Heavy,20.98353091,3.718951425,0.603728506
0.833206533,19,80.09318114,City,Moderate,9.780639876,1.548204075,0.541633228
2.292598293,17,49.69151193,Rural,Free flow,-6.418996717,4.403954743,0.521590374
4.008019976,24,81.62905014,City,Heavy,37.13084512,1.92531761,0.308696293
5.902168126,2,48.15753933,Highway,Heavy,-0.84899799,9.735055565,0.647011413
4.08543034,3,13.70205216,Rural,Free flow,-0.308784884,5.335541442,1.697913338
2.150978622,13,86.27744966,Highway,Moderate,22.35192025,9.420145964,1.182674723
3.614586209,19,39.92223569,City,Free flow,11.92937761,17.48834953,1.164664125
2.577735263,6,5.775147314,Highway,Heavy,2.178062461,19.18299605,1.434468171
4.377005756,21,96.97075037,City,Moderate,36.8031538,0.182068124,0.939570502
4.482494861,23,101.2348546,Highway,Free flow,11.10337597,14.35824857,1.36587435
1.150223128,13,55.83686357,Highway,Heavy,37.81575,0.302437809,0.80578619
4.028760692,4,46.37951891,City,Free flow,29.07490543,1.35796053,1.34255468
1.476448449,24,109.1845049,Rural,Heavy,21.25875042,15.10798377,1.583852991
0.927851966,21,27.26977094,City,Heavy,1.455469109,17.97600441,0.350872807
4.806118573,14,2.90668061,Highway,Heavy,9.458448743,14.25361022,0.861057262
3.118694073,0,96.80936922,City,Moderate,27.71170085,8.495085365,1.636859343
3.016142772,0,56.70935219,City,Heavy,29.72340398,15.02203505,1.898436549
1.948001987,27,57.06714657,Highway,Moderate,39.57539497,15.30709744,0.518226239
4.203458314,21,76.6024301,Rural,Free flow,38.30955461,6.15013263,0.106831339
5.916683769,6,58.76076786,Rural,Heavy,3.333672624,19.02730479,1.195283249
4.188667492,27,117.0581392,City,Moderate,-5.93866707,15.36797404,1.300029792
5.316840473,14,31.32484,Rural,Heavy,24.05081304,0.783606743,1.052847663
5.192872786,25,113.2356788,Rural,Moderate,-2.552646822,1.413684852,1.506430057
1.410002583,13,49.25302684,Highway,Free flow,39.58045086,15.5346616,0.988124127
4.364939494,15,29.08517516,Highway,Moderate,12.86895473,18.6236062,1.753853112
2.413882186,21,82.55904224,City,Moderate,-3.726739931,0.748863215,1.280438794
2.840966493,6,96.32122256,Rural,Moderate,18.63820592,3.107707976,0.629735858
3.295681941,15,5.922485184,Rural,Heavy,-9.596233561,2.662444903,0.902735544
1.006017892,19,84.7782762,City,Moderate,35.37060103,6.799378352,0.837911718
4.452817847,11,43.19985713,Rural,Heavy,30.46071034,15.52206409,1.684350896
2.497598803,6,115.6150394,Rural,Free flow,36.55516547,2.062216986,0.453297595
1.256905796,24,88.83412083,Highway,Heavy,-0.659014323,10.64236444,1.060444358
1.208608185,12,66.30837023,City,Free flow,28.48942495,9.944573148,0.94543494
2.864001036,6,39.49311373,Highway,Heavy,16.1851005,2.823542989,0.772507561
4.38521784,16,0.720093801,Highway,Moderate,28.68087082,18.103248,1.504039043
4.963050835,16,25.8777962,Rural,Heavy,3.534420031,4.601354986,1.91078883
1.670909428,21,92.51556294,Highway,Moderate,7.393132476,6.078051133,1.290955664
4.109437298,29,48.96515986,Rural,Free flow,33.15383137,6.084722775,0.484127248
0.964247953,16,28.44754813,Rural,Free flow,9.924070141,10.50431138,1.608459867
4.487114701,27,30.89303941,Highway,Moderate,34.93746685,6.770870366,0.4681114
5.329039443,21,98.01624276,Rural,Free flow,12.6672374,17.03470823,1.40380066
4.146604015,20,73.88806002,Highway,Moderate,22.71116947,19.78172064,1.833637876
1.224475907,27,86.91534086,Highway,Moderate,-3.353563168,1.936345479,1.656975863
1.629632337,13,84.69922743,Rural,Moderate,-5.585141517,1.066815415,0.380096954
4.225280433,0,61.60728859,Rural,Free flow,27.64175421,15.51782645,1.74280145
1.987964655,15,56.86977005,City,Free flow,13.05166819,8.754830635,0.610287424
5.868924443,4,84.67379553,Rural,Free flow,19.15501327,13.61282279,0.674906747
3.205639375,15,26.76002172,City,Heavy,24.08012324,3.47485164,0.448457137
5.315017028,7,112.7054992,City,Moderate,39.17707893,9.595349782,0.74404585
4.581279163,17,58.36845061,Highway,Moderate,18.24560633,7.930571475,1.310199214
4.66207391,14,53.55909029,Highway,Moderate,33.5787018,16.85767536,1.956194604
5.30856378,17,97.02380109,Highway,Heavy,0.134812367,12.64440656,1.419073801
3.08080018,25,100.6014809,Rural,Free flow,18.33495297,10.32705536,0.123034769
5.341800838,13,81.34434408,Rural,Free flow,36.35127464,8.773756097,1.978717246
5.483649693,13,25.52559539,City,Heavy,19.61276519,2.070010267,1.339174396
3.880221709,3,81.47145236,Rural,Moderate,5.895399543,17.7932152,0.530871934
4.522289816,9,66.5270374,Highway,Moderate,0.966125349,4.852812637,0.673304398
5.851254489,9,79.97960891,City,Moderate,10.43352884,3.278977074,1.975570052
1.741080154,26,46.19903373,Highway,Free flow,20.52663704,6.914865211,1.517421293
2.085601587,28,88.18978586,City,Heavy,-8.243233147,17.16170287,1.065070223
5.327899487,27,118.2227628,City,Moderate,26.46509478,2.257676869,1.05753359
2.490988334,1,96.00221777,City,Free flow,20.54688932,0.807785298,0.524157038
